"","word","type"
"7619","불쾌스럽다","negative"
"7620","불쾌스레","negative"
"7621","불쾌하게","negative"
"7622","불쾌하게 여기다","negative"
"7623","불쾌하다","negative"
"7624","불쾌하다고","negative"
"7625","불쾌하다고 생각되는","negative"
"7626","불쾌한","negative"
"7627","불쾌한 느낌이","negative"
"7628","불쾌한 말로","negative"
"7629","불쾌한 정서적","negative"
"7630","불쾌히","negative"
"7631","불편","negative"
"7632","불편리","negative"
"7633","불편리하다","negative"
"7634","불편스럽다","negative"
"7635","불편스레","negative"
"7636","불편하거나","negative"
"7637","불편하게","negative"
"7638","불편하고","negative"
"7639","불편하고 우울하다","negative"
"7640","불편하다","negative"
"7641","불편하며","negative"
"7642","불편하여","negative"
"7643","불편한","negative"
"7644","불편한 모양","negative"
"7645","불편할","negative"
"7646","불편할 정도로","negative"
"7647","불편함","negative"
"7648","불평","negative"
"7649","불평 따위를","negative"
"7650","불평등","negative"
"7651","불평등하다","negative"
"7652","불평스러워","negative"
"7653","불평스럽게","negative"
"7654","불평스럽게 말하다","negative"
"7655","불평스럽게 토달거리는","negative"
"7656","불평스럽게 투덜거리는","negative"
"7657","불평스럽게 투덜거리다","negative"
"7658","불평을","negative"
"7659","불평을 가지고","negative"
"7660","불평을 늘어놓는","negative"
"7661","불평을 늘어놓다","negative"
"7662","불평을 늘어놓은","negative"
"7663","불평을 부리는","negative"
"7664","불평을 부리다","negative"
"7665","불평을 부리며","negative"
"7666","불평을 품고","negative"
"7667","불평을 품은","negative"
"7668","불평을 하는","negative"
"7669","불평을 하다","negative"
"7670","불평을 하며","negative"
"7671","불평이나","negative"
"7672","불평조의","negative"
"7673","불평조의 군소리를","negative"
"7674","불평판","negative"
"7675","불평하는","negative"
"7676","불평하는 모양","negative"
"7677","불평하다","negative"
"7678","불합격한","negative"
"7679","불합격한 불량품","negative"
"7680","불합리","negative"
"7681","불행을","negative"
"7682","불행하거나","negative"
"7683","불행하거나 재수가","negative"
"7684","불행하게","negative"
"7685","불행하게 죽다","negative"
"7686","불행하다","negative"
"7687","불행한","negative"
"7688","불행한 일을","negative"
"7689","불협화음","negative"
"7690","불화","negative"
"7691","불황","negative"
"7692","불효","negative"
"7693","붓고 아프며","negative"
"7694","붙어 싸우는","negative"
"7695","비관적","negative"
"7696","비관적인","negative"
"7697","비굴하게","negative"
"7698","비굴하게 자꾸","negative"
"7699","비굴하게 행동하는","negative"
"7700","비굴하게 행동하다","negative"
"7701","비굴하다","negative"
"7702","비굴할","negative"
"7703","비굴할 정도로","negative"
"7704","비극","negative"
"7705","비꼬는","negative"
"7706","비꼬는 말","negative"
"7707","비꼬는 모양","negative"
"7708","비꼬다","negative"
"7709","비난","negative"
"7710","비난 따위를","negative"
"7711","비난을","negative"
"7712","비난을 받다","negative"
"7713","비난조로","negative"
"7714","비난조로 이르는","negative"
"7715","비난조로 이르던","negative"
"7716","비난하는","negative"
"7717","비난하는 뜻으로","negative"
"7718","비난하는 사람","negative"
"7719","비난하다","negative"
"7720","비난하여","negative"
"7721","비련","negative"
"7722","비리를","negative"
"7723","비리를 저지르는","negative"
"7724","비만","negative"
"7725","비만 환자","negative"
"7726","비방과","negative"
"7727","비속하게","negative"
"7728","비속하게 사물이","negative"
"7729","비속하게 이르는","negative"
"7730","비싸다","negative"
"7731","비싼","negative"
"7732","비싼 값으로","negative"
"7733","비아냥거리다","negative"
"7734","비아냥대다","negative"
"7735","비아냥스럽다","negative"
"7736","비아냥스레","negative"
"7737","비아냥조","negative"
"7738","비아냥하다","negative"
"7739","비열하다","negative"
"7740","비열한","negative"
"7741","비웃거나 빈정거릴","negative"
"7742","비웃거나 언짢거나","negative"
"7743","비위 상하게","negative"
"7744","비위상하다","negative"
"7745","비참","negative"
"7746","비참하다","negative"
"7747","비참한","negative"
"7748","비참히","negative"
"7749","비추천","negative"
"7750","비탄","negative"
"7751","비탄하다","negative"
"7752","비통하다","negative"
"7753","비합리적","negative"
"7754","비현실","negative"
"7755","비현실적","negative"
"7756","비효율","negative"
"7757","비효율적","negative"
"7758","빈대","negative"
"7759","빈정거리는","negative"
"7760","빈정거리는 모양","negative"
"7761","빈정거리는 태도로","negative"
"7762","빈정거리다","negative"
"7763","빈정거리며","negative"
"7764","빈정거리며 놀리는","negative"
"7765","빈정거리며 놀리다","negative"
"7766","빈정거리며 자꾸","negative"
"7767","빈정거릴","negative"
"7768","빈정거릴 때","negative"
"7769","빌빌대다","negative"
"7770","빌빌하는","negative"
"7771","빌빌하는 모양","negative"
"7772","빌빌하다","negative"
"7773","빚","negative"
"7774","빚을","negative"
"7775","빚을 짐","negative"
"7776","빚지다","negative"
"7777","빛을 잃어","negative"
"7778","빡도네","negative"
"7779","빡돌다","negative"
"7780","빡세네","negative"
"7781","빡세다","negative"
"7782","빡치네","negative"
"7783","빡치다","negative"
"7784","빤빤스럽게","negative"
"7785","빤빤스럽게 놀기만","negative"
"7786","빤빤스럽고","negative"
"7787","빤빤스럽고 얄밉게","negative"
"7788","빤빤하게","negative"
"7789","빤빤하게 생긴","negative"
"7790","빼돌려","negative"
"7791","빼돌려 내다","negative"
"7792","빼앗거나","negative"
"7793","빼앗기","negative"
"7794","빼앗기거나","negative"
"7795","빼앗기고","negative"
"7796","빼앗는","negative"
"7797","빼앗는 돈을","negative"
"7798","빼앗는 짓을","negative"
"7799","빼앗다","negative"
"7800","빼앗아","negative"
"7801","빼앗아 가지다","negative"
"7802","빼앗아 내다","negative"
"7803","빼앗아 버리다","negative"
"7804","빼앗으려고","negative"
"7805","빼앗으려고 벼르다","negative"
"7806","뺀질대다","negative"
"7807","뻔뻔스러운","negative"
"7808","뻔뻔스럽게","negative"
"7809","뻔뻔스럽게 놀기만","negative"
"7810","뻔뻔스럽고","negative"
"7811","뻔뻔하게","negative"
"7812","뻔뻔하다","negative"
"7813","뼈마디가 아프며","negative"
"7814","뼈마디가 저리고","negative"
"7815","삐딱거리다","negative"
"7816","삐딱대다","negative"
"7817","삐딱하다","negative"
"7818","삐뚤거리다","negative"
"7819","삐뚤대다","negative"
"7820","삐뚤어져서","negative"
"7821","삐뚤어져서 가지런하지","negative"
"7822","삐뚤어지다","negative"
"7823","삐죽대다","negative"
"7824","삐죽삐죽","negative"
"7825","삐죽삐죽 투박한","negative"
"7826","삐죽이","negative"
"7827","사고나다","negative"
"7828","사고를 당하여","negative"
"7829","사납거나 불길하다","negative"
"7830","사납고 무서운","negative"
"7831","사람답지 못함","negative"
"7832","사람을 낮잡아","negative"
"7833","사람을 내쫓아","negative"
"7834","사람을 몸져눕게","negative"
"7835","사람을 못살게","negative"
"7836","사람을 속이며","negative"
"7837","사람을 업신여기는","negative"
"7838","사람을 위협하거나","negative"
"7839","사람을 처벌하여","negative"
"7840","사람의 죽음을","negative"
"7841","사람이 병이나","negative"
"7842","사람이 죽어서","negative"
"7843","사람이나 짐승을 죽이다","negative"
"7844","사리에 어긋나게","negative"
"7845","사리에 어두운","negative"
"7846","사리에 어두운 사람","negative"
"7847","사망하다","negative"
"7848","사멸하는","negative"
"7849","사멸하는 것","negative"
"7850","사무치게 미워하는","negative"
"7851","사무치게 미워하다","negative"
"7852","사무치게 미워함","negative"
"7853","사사로운 분노","negative"
"7854","사세난연","negative"
"7855","사세난연하다","negative"
"7856","사악하다","negative"
"7857","사악한","negative"
"7858","사악한 모의","negative"
"7859","사치스러운","negative"
"7860","사형에","negative"
"7861","사형에 처하다","negative"
"7862","사형에 처함","negative"
"7863","사형에 처해지다","negative"
"7864","사회가 혼란스럽고","negative"
"7865","삭막하다","negative"
"7866","살기","negative"
"7867","살기 있고","negative"
"7868","살기 힘든","negative"
"7869","살림이 어렵고","negative"
"7870","살인자","negative"
"7871","살인죄","negative"
"7872","살지 못하고","negative"
"7873","살해되다","negative"
"7874","살해됨","negative"
"7875","살해됨을","negative"
"7876","살해하다","negative"
"7877","상대를 몰아붙이듯이","negative"
"7878","상대편을 위협하는","negative"
"7879","상서롭지 못한","negative"
"7880","상스러운","negative"
"7881","상스러운 말","negative"
"7882","상스러운 말로","negative"
"7883","상스럽고","negative"
"7884","상스럽다","negative"
"7885","상습범","negative"
"7886","상심","negative"
"7887","상심하다","negative"
"7888","상처","negative"
"7889","상처 따위가","negative"
"7890","상처가 많아","negative"
"7891","상처가 생기고","negative"
"7892","상처가 쓰리고","negative"
"7893","상처를","negative"
"7894","상처를 내다","negative"
"7895","상처를 내면","negative"
"7896","상처를 내어","negative"
"7897","상처를 입게","negative"
"7898","상처를 입다","negative"
"7899","상처를 입히다","negative"
"7900","상처를 입힘","negative"
"7901","상처를 입힘으로써","negative"
"7902","상태가 나쁘거나","negative"
"7903","상태를 부정하거나","negative"
"7904","상태를 부정하는","negative"
"7905","상태를 어지럽게","negative"
"7906","상하거나","negative"
"7907","상하게","negative"
"7908","상하게 되다","negative"
"7909","상하게 하거나","negative"
"7910","상하게 하다","negative"
"7911","상하게 하여","negative"
